"Reference.Code"	"year"	"time.pulled"	"Type"	"Journal"	"authors"	"article"	"original.sample.size"	"mention.outliers"	"final.sample.size"	"number.outliers"	"Basics"	"ANOVA"	"Regression"	"ChiSquare"	"Nonparametric"	"Modeling"	"BayesOther"
"@Cham2016"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Heining Cham, Stephen G. West"	"Propensity Score Analysis With Missing Data "	"560"	"No"	"560"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Jones2015"	"2015"	"2017"	"Methods"	"Psychological Methods"	"Jeff A. Jones, Niels G. Waller"	"Fungible Weights in Logistic Regression "	"11424"	"No"	"11424"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Dziak2015"	"2015"	"2017"	"Methods"	"Psychological Methods"	"John J. Dziak, Runze Li, Xianming Tan, Saul Shiffman, Mariya P. Shiyko"	"Modeling Intensive Longitudinal Data With Mixtures of Nonparametric Trajectories and Time-Varying Effects "	"200"	"No"	"200"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Kuha2015"	"2015"	"2017"	"Methods"	"Psychological Methods"	"Jouni Kuha, Irini Moustaki"	"Nonequivalence of Measurement in Latent Variable Modeling of Multigroup Data: A Sensitivity Analysis"	"54673"	"No"	"54673"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Preacher2015"	"2015"	"2017"	"Methods"	"Psychological Methods"	"Kristopher J. Preacher, Zhen Zhang, Michael J. Zyphur"	"Multilevel Structural Equation Models for Assessing Moderation Within and Across Levels of Analysis "	"7185"	"No"	"7185"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Eid2016"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Michael Eid, Christian Geiser, Tobias Koch, Moritz Heene"	"Anomalous Results in G-Factor Models: Explanations and Alternatives "	"482"	"No"	"482"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Kosinski2013"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Michal Kosinski, Yilun Wang, Himabindu Lakkaraju, Jure Leskovec"	"Mining Big Data to Extract Patterns and Predict Real-Life Outcomes "	"110728"	"No"	"110728"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Jones2016"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Nickolas M. Jones, Sean P. Wojcik, Josiah Sweeting, Roxane Cohen Silver"	"Tweeting Negative Emotion: An Investigation of Twitter Data in the Aftermath of Violence on College Campuses "	"68824"	"No"	"68824"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Schuurman2016"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Noemi K. Schuurman, Emilio Ferrer, Mieke de Boer-Sonnenschein, Ellen L. Hamaker"	"How to Compare Cross-Lagged Associations in a Multilevel Autoregressive Model "	"54"	"No"	"54"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Shrout2017"	"2017"	"2017"	"Methods"	"Psychological Methods"	"Patrick E. Shrout, Marika Yip-Bannicq"	"Inferences About Competing Measures Based on Patterns of Binary Significance Tests are Questionable "	"99"	"No"	"99"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Miller2016"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Patrick J. Miller, Gitta H. Lubke, Daniel B. McArtor, C. S. Bergeman"	"Finding Structure in Data Using Multivariate Tree Boosting "	"985"	"No"	"985"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"
"@Landers2016"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Richard N. Landers, Robert C. Brusso, Katelyn J. Cavanaugh, Andrew B. Collmus"	"A Primer on Theory-Driven Web Scraping: Automatic Extraction of Big Data From the Internet for Use in Psychological Research "	"153040"	"No"	"153040"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Anders2016"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Royce Anders, F.-Xavier Alario, Leendert Van Maanen"	"The Shifted Wald Distribution for Response Time Data Analysis "	"20"	"No"	"20"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Liu2016a"	"2016"	"2017"	"Methods"	"Psychological Methods"	"Siwei Liu, Yang Zhou, Richard Palumbo, Jane-Ling Wang"	"Dynamical Correlation: A New Method for Quantifying Synchrony With Multivariate Intensive Longitudinal Data "	"32"	"No"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Bockenholt2017"	"2017"	"2017"	"Methods"	"Psychological Methods"	"Ulf Bockenholt"	"Measuring Response Styles in Likert Item "	"1500"	"No"	"1500"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Liu2017a"	"2017"	"2017"	"Methods"	"Psychological Methods"	"Yu Liu, Roger E. Millsap, Stephen G. West, Jenn-Yun Tein, Rika Tanaka, Kevin J. Grimm"	"Testing Measurement Invariance in Longitudinal Data With Ordered-Categorical Measures "	"749"	"No"	"749"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Savine2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Adam C. Savine & Todd S. Braver"	"Local and global effects of motivation on cognitive control"	"40"	"No"	"40"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Savine2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Adam C. Savine & Todd S. Braver"	"Local and global effects of motivation on cognitive control"	"24"	"No"	"24"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Hartley2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Alan A. Hartley & Fran<8d>ois Maquestiaux &
Rayna D. Brooks & Sara B. Festini & Kathryn Frazier"	"Electrodermal responses to sources of dual-task interference"	"145"	"No"	"145"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Hartley2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Alan A. Hartley & Fran<8d>ois Maquestiaux &
Rayna D. Brooks & Sara B. Festini & Kathryn Frazier"	"Electrodermal responses to sources of dual-task interference"	"40"	"No"	"40"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Hartley2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Alan A. Hartley & Fran<8d>ois Maquestiaux &
Rayna D. Brooks & Sara B. Festini & Kathryn Frazier"	"Electrodermal responses to sources of dual-task interference"	"40"	"No"	"40"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Hartley2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Alan A. Hartley & Fran<8d>ois Maquestiaux &
Rayna D. Brooks & Sara B. Festini & Kathryn Frazier"	"Electrodermal responses to sources of dual-task interference"	"36"	"No"	"36"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Stocco2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Andrea Stocco & Christian Lebiere &
Randall C. O?Reilly & John R. Anderson"	"Distinct contributions of the caudate nucleus, rostral
prefrontal cortex, and parietal cortex to the execution
of instructed tasks"	"21"	"Yes"	"21"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Whitmer2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Anson J. Whitmer & Marie T. Banich"	"Brain activity related to the ability to inhibit previous task
sets: an fMRI study"	"27"	"Yes"	"27"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Jaeger2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Antonio Jaeger & Michael D. Rugg"	"Implicit effects of emotional contexts: An ERP study"	"20"	"No"	"20"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Balconi2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Balconi, Ferrari"	"rTMS stimulation on left DLPFC increases the correct
recognition of memories for emotional target
and distractor words"	"27"	"No"	"27"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Dunn2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Barnaby D. Dunn & Davy Evans & Dasha Makarova &
Josh White & Luke Clark"	"Gut feelings and the reaction to perceived inequity:
The interplay between bodily responses, regulation,
and perception shapes the rejection of unfair offers
on the ultimatum game"	"51"	"Yes"	"51"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Garcea2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Frank E. Garcea & Jorge Almeida & Bradford Z. Mahon"	"A right visual field advantage for visual processing
of manipulable objects"	"17"	"Yes"	"17"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Garcea2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Frank E. Garcea & Jorge Almeida & Bradford Z. Mahon"	"A right visual field advantage for visual processing
of manipulable objects"	"36"	"Yes"	"36"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Plessow2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Franziska Plessow & Susann Schade &
Clemens Kirschbaum & Rico Fischer"	"After identifying significant clusters, we then extracted the
average percent signal change of all of the voxels that were
part of that significant cluster for further analysis (e.g., to
assess whether an outlier was driving the significance of that
cluster; see Fig. 3 below)."	"56"	"No"	"56"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Park2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Gewnhi Park & Eunok Moon & Do-Won Kim & Seung-Hwan Lee"	"Individual differences in cardiac vagal tone are associated
with differential neural responses to facial expressions
at different spatial frequencies: An ERP and sLORETA study"	"36"	"Yes"	"36"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Schroder2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Hans S. Schroder & Tim P. Moran & Jason S. Moser &
Erik M. Altmann"	"When the rules are reversed: Action-monitoring consequences
of reversing stimulus?response mappings"	"67"	"No"	"67"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Heitland2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"I. Heitland & R. S. Oosting & J. M. P. Baas & S. A. A.
Massar & J. L. Kenemans & K. B. E. Bcker"	"Genetic polymorphisms of the dopamine and serotonin
systems modulate the neurophysiological response
to feedback and risk taking in healthy humans"	"60"	"No"	"60"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Elman2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Jeremy A. Elman & Ellen C. Klostermann &
Diane E. Marian & Alice Verstaen &
Arthur P. Shimamura"	"Neural correlates of metacognitive monitoring
during episodic and semantic retrieval"	"19"	"No"	"19"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Koban2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Leonie Koban & Gilles Pourtois & Benoit Bediou &
Patrik Vuilleumier"	"Effects of social context and predictive relevance on action
outcome monitoring"	"32"	"No"	"32"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Anton2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Marja E. Anton & Arielle R. Baskin-Sommers &
Jennifer E. Vitale & John J. Curtin & Joseph P. Newman"	"Differential effects of psychopathy and antisocial personality
disorder symptoms on cognitive and fear processing
in female offenders"	"84"	"No"	"84"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Vendetti2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Michael Vendetti & Barbara J. Knowlton &
Keith J. Holyoak"	"The impact of semantic distance and induced stress
on analogical reasoning: A neurocomputational account"	"58"	"No"	"58"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Parvaz2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Muhammad A. Parvaz & Annmarie MacNamara &
Rita Z. Goldstein & Greg Hajcak"	"Event-related induced frontal alpha as a marker of lateral
prefrontal cortex activation during cognitive reappraisal"	"44"	"No"	"44"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Fuentes2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Paola Fuentes & Alfonso Barrs-Loscertales &
Juan Carlos Bustamante & Patricia Rosell &
Vctor Costumero & Csar vila"	"Individual differences in the Behavioral Inhibition System
are associated with orbitofrontal cortex and precuneus gray
matter volume"	"114"	"No"	"114"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Fukunaga2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Rena Fukunaga & Joshua W. Brown & Tim Bogg
Published online:"	"Decision making in the Balloon Analogue Risk Task (BART):
Anterior cingulate cortex signals loss aversion
but not the infrequency of risky choices"	"16"	"Yes"	"16"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"
"@VanWell2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Sonja van Well & Rene M. Visser & H. Steven Scholte & Merel Kindt"	"Neural substrates of individual differences in human fear
learning: Evidence from concurrent fMRI, fear-potentiated
startle, and US-expectancy data"	"40"	"No"	"40"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Halsband2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Teresa M. Halsband & Nicola K. Ferdinand &
Emma K. Bridger & Axel Mecklinger"	"Monetary rewards influence retrieval orientations"	"24"	"No"	"24"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Halsband2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Teresa M. Halsband & Nicola K. Ferdinand &
Emma K. Bridger & Axel Mecklinger"	"Monetary rewards influence retrieval orientations"	"24"	"No"	"24"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Basten2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Ulrike Basten & Christine Stelzel & Christian J. Fiebach Basten & Christine Stelzel & Christian J. Fiebach"	"Trait anxiety and the neural efficiency of manipulation
in working memory"	"46"	"Yes"	"46"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"
"@Weinberg2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Weinberg, Luhmann, Bress, Hajcak"	"Better late than never? The effect of feedback delay
on ERP indices of reward processing"	"20"	"No"	"20"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Whitmer2012a"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Whitmer, Gotlib"	"Depressive rumination and the C957T polymorphism
of the DRD2 gene"	"317"	"No"	"317"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Kunde2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Wilfried Kunde & Susanne Augst & Thomas Kleinsorge"	"Adaptation to (non)valent task disturbance"	"16"	"Yes"	"16"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Kunde2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Wilfried Kunde & Susanne Augst & Thomas Kleinsorge"	"Adaptation to (non)valent task disturbance"	"12"	"Yes"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Kunde2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Wilfried Kunde & Susanne Augst & Thomas Kleinsorge"	"Adaptation to (non)valent task disturbance"	"16"	"Yes"	"16"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Kunde2012"	"2012"	"2012"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Wilfried Kunde & Susanne Augst & Thomas Kleinsorge"	"Adaptation to (non)valent task disturbance"	"16"	"Yes"	"16"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Umemoto2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Akina Umemoto, Azadeh HajiHosseini, Michael E. Yates, Clay B. Holroyd  "	"Reward-based contextual learning supported by anterior cingulate cortex"	"27"	"No"	"27"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Deak2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Anita Deak, Barbara Bodrogi, Brigitte Biro, Gabor Perlaki, Gergely Orsi, Tamas Bereczkei"	"Machiavellian emotion regulation in a cognitive reappraisal task: An fMRI study "	"38"	"No"	"38"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Toyama2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Asako Toyama, Kentaro Katahira, Hideki Ohira"	"A simple computational algorithm of model-based choice preference "	"23"	"No"	"23"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"
"@Lusk2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Bethany R. Lusk, Andrea R. Carr, Valerie A. Ranson, Kim L. Felmingham"	"Women in the midluteal phase of the menstrual cycle have difficulty suppressing the processing of negative emotional stimuli: An event-related potential study "	"84"	"Yes"	"84"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Tomlin2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Damon Tomlin, Andrea Nedic, Deborah A. Prentice, Philip Holmes, Jonathan D. Cohen"	"The integration of social influence and reward: Computational approaches and neural evidence "	"252"	"No"	"252"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@DeBellis2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Fancesco De Bellis, Luigi Trojano, Domenico Errico, Dario Grossi, Massimiliano Conson"	"Whose hand is this? Differential responses of right and left extrastriate body areas to visual images of self and others hands "	"15"	"No"	"15"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@DeBellis2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Fancesco De Bellis, Luigi Trojano, Domenico Errico, Dario Grossi, Massimiliano Conson"	"Whose hand is this? Differential responses of right and left extrastriate body areas to visual images of self and others hands "	"16"	"No"	"16"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@DeBellis2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Fancesco De Bellis, Luigi Trojano, Domenico Errico, Dario Grossi, Massimiliano Conson"	"Whose hand is this? Differential responses of right and left extrastriate body areas to visual images of self and others hands "	"18"	"Yes"	"18"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cui2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Fang Cui, Xiangru Zhu, Yuejia Luo"	"Social contexts modulate neural responses in the processing of others pain: An event-related potential study "	"23"	"No"	"23"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Wylie2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"G. R. Wylie, H. M. Genova, J.  DeLuca, E. Dobryakova"	"The relationship between outcome prediction and cognitive fatigue: A convergence of paradigms "	"23"	"No"	"23"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Marrero2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Hipolito Marrero, Mabel Urrutia, David Beltran, Elena Gamez, Jose M. Diaz"	"Understanding approach and avoidance in verbal descriptions of everyday actions: An ERP study "	"26"	"No"	"26"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Schutte2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Iris Schutte, J. Leon Kenemans, Dennis J. L., G. Schutter"	"Resting-state theta/beta EEG ratio is associated with reward- and punishment-related reversal learning "	"133"	"No"	"133"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Vlaev2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Ivo Vlaev, Molly J. Crockett, Luke Clark, Ulrich Mller, Trevor W. Robbins"	"Serotonin enhances the impact of health information on food choice "	"13"	"No"	"13"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"
"@Herron2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Jane E. Herron"	"ERP evidence for the control of emotional memories during strategic retrieval "	"18"	"No"	"18"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@MacLeod2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Jeffrey Macleod, Brandie M. Stewart, Aaron J. Newman, Karen M. Arnell"	"Do emotion-induced blindness and the attentional blink share underlying mechanisms? An event-related potential study of emotionally-arousing words "	"31"	"No"	"31"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@MacLeod2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Jeffrey Macleod, Brandie M. Stewart, Aaron J. Newman, Karen M. Arnell"	"Do emotion-induced blindness and the attentional blink share underlying mechanisms? An event-related potential study of emotionally-arousing words "	"30"	"No"	"30"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Riem2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Madelon M. E. Riem, Marinus H. Van Ijzendoorn, Christine E. Parsons, Katherine S. Young, Pietro De Carli, Morten L. Kringelbach, Marian J. Bakermans-Kranenburg"	"Experimental manipulation of infant temperament affects amygdala functional connectivity "	"54"	"No"	"54"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Stites2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Mallory C. Stites, Brennan R. Payne, Kara D. Federmeier"	"Getting ahead of yourself: Parafoveal word expectancy modulates the N400 during sentence reading "	"24"	"No"	"24"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@VanderMeulen2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Mara van der Meulen, Jolanda Veldhuis, Barbara R. Braams, Sabine Peters, Elly A. Konijn, Eveline A. Crone"	"Brain activation upon ideal-body media exposure and peer feedback in late adolescent girls "	"34"	"No"	"34"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@VanderMeulen2017"	"2017"	"2017"	"Neuro"	"Cognitive, Affective, & Behavioral Neuroscience"	"Mara van der Meulen, Jolanda Veldhuis, Barbara R. Braams, Sabine Peters, Elly A. Konijn, Eveline A. Crone"	"Brain activation upon ideal-body media exposure and peer feedback in late adolescent girls "	"25"	"Yes"	"24"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
